ID	Name	Label
S0505_C04_082E	No Name	Foreign born; Born in South Central Asia!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services
S1702_C04_031E	No Name	Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker
S0504_C01_097E	No Name	Total!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Households
S0502PR_C04_008E	No Name	Foreign born; Entered before 1990!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania
S0505_C04_081E	No Name	Foreign born; Born in South Central Asia!!Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing
S1702_C04_030E	No Name	Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers
S0505_C06_118E	No Name	Foreign born; Born in Western Asia!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family
S0504_C01_096E	No Name	Total!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female
S0505_C04_080E	No Name	Foreign born; Born in South Central Asia!!Estimate!!INDUSTRY!!Information
S0505_C06_119E	No Name	Foreign born; Born in Western Asia!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children under 18 years
S0801_C03_050E	No Name	Female!!Estimate!!VEHICLES AVAILABLE!!2 vehicles available
S0504_C01_095E	No Name	Total!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male
S0506_C03_099E	No Name	Foreign born; Born in Mexico!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)
S2503_C01_037E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999
S0801_C03_051E	No Name	Female!!Estimate!!VEHICLES AVAILABLE!!3 or more vehicles available
S1101_C01_004E	No Name	Total!!Estimate!!FAMILIES!!Average family size
S2403_C03_012E	No Name	Female!!Estimate!!Information
S2503_C01_036E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more
S0504_C01_089E	No Name	Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$10,000 to $14,999
S0801_C03_052E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Means of transportation to work
S1101_C01_005E	No Name	Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children under 18 years
S2403_C03_011E	No Name	Female!!Estimate!!Transportation and warehousing, and utilities!!Utilities
S1101_C01_002E	No Name	Total!!Estimate!!Average household size
S2503_C01_039E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent
S0504_C01_088E	No Name	Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!$1 to $9,999 or loss
S0801_C03_053E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Private vehicle occupancy
S0502PR_C04_011E	No Name	Foreign born; Entered before 1990!!Estimate!!SEX AND AGE!!Male
S2403_C03_010E	No Name	Female!!Estimate!!Transportation and warehousing, and utilities!!Transportation and warehousing
S0601_C04_053E	No Name	Native; born outside U.S.!!Estimate!!PERCENT IMPUTED!!Place of birth
S1101_C01_003E	No Name	Total!!Estimate!!FAMILIES!!Total families
S2503_C01_038E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent
S0801_C03_054E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Place of work
S0504_C01_087E	No Name	Total!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings
S0502PR_C04_010E	No Name	Foreign born; Entered before 1990!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America
S0601_C04_052E	No Name	Native; born outside U.S.!!Estimate!!PERCENT IMPUTED!!Citizenship status
S0505_C06_112E	No Name	Foreign born; Born in Western Asia!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below 100 percent of the poverty level
S1101_C01_008E	No Name	Total!!Estimate!!AGE OF OWN CHILDREN!!6 to 17 years only
S0502PR_C04_013E	No Name	Foreign born; Entered before 1990!!Estimate!!Under 5 years
S0801_C03_055E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Time leaving home to go to work
S0901_C01_033E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months below poverty level
S0505_C06_113E	No Name	Foreign born; Born in Western Asia!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 199 percent of the poverty level
S0502PR_C04_012E	No Name	Foreign born; Entered before 1990!!Estimate!!SEX AND AGE!!Female
S1101_C01_009E	No Name	Total!!Estimate!!Total households
S0801_C03_056E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Travel time to work
S0901_C01_032E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Children in households for whom poverty status is determined
S0505_C06_110E	No Name	Foreign born; Born in Western Asia!!Estimate!!Average number of workers per household
S0502PR_C04_015E	No Name	Foreign born; Entered before 1990!!Estimate!!18 to 24 years
S1101_C01_006E	No Name	Total!!Estimate!!AGE OF OWN CHILDREN!!Under 6 years only
S0901_C01_031E	No Name	Total!!Estimate!!PUBLIC ASSISTANCE IN THE PAST 12 MONTHS!!Children living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits
S0801_C03_057E	No Name	Female!!Estimate!!PERCENT IMPUTED!!Vehicles available
S0505_C06_111E	No Name	Foreign born; Born in Western Asia!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined
S0502PR_C04_014E	No Name	Foreign born; Entered before 1990!!Estimate!!5 to 17 years
S1101_C01_007E	No Name	Total!!Estimate!!AGE OF OWN CHILDREN!!Under 6 years and 6 to 17 years
S0901_C01_030E	No Name	Total!!Estimate!!Children under 18 years in households
S2401_C01_016E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations!!Health diagnosing and treating practitioners and other technical occupations
S0901_C01_037E	No Name	Total!!Estimate!!HOUSING TENURE!!In renter-occupied housing units
S0502_C02_008E	No Name	Foreign born; Entered 2000 or later!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania
S2403_C03_019E	No Name	Female!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Administrative and support and waste management services
S2401_C01_015E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Healthcare practitioner and technical occupations
S0901_C01_036E	No Name	Total!!Estimate!!HOUSING TENURE!!In owner-occupied housing units
S0502_C02_009E	No Name	Foreign born; Entered 2000 or later!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America
S2403_C03_018E	No Name	Female!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Management of companies and enterprises
S2401_C01_014E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Arts, design, entertainment, sports, and media occupations
S2503_C01_031E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent
S0901_C01_035E	No Name	Total!!Estimate!!HOUSING TENURE!!Children under 18 years in occupied housing units
S2601B_C02_031E	No Name	Total group quarters population!!Estimate!!Not Hispanic or Latino!!White alone, Not Hispanic or Latino
S2403_C03_017E	No Name	Female!!Estimate!!Professional, scientific, and management, and administrative and waste management services!!Professional, scientific, and technical services
S2401_C01_013E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Education, training, and library occupations
S2503_C01_030E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent
S0901_C01_034E	No Name	Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Income in the past 12 months at or above poverty level
S2601B_C02_030E	No Name	Total group quarters population!!Estimate!!Not Hispanic or Latino
S2503_C01_033E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999
S1701_C01_008E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race
S2401_C01_012E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Legal occupations
S0502_C02_004E	No Name	Foreign born; Entered 2000 or later!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea
S2601B_C02_033E	No Name	Total group quarters population!!Estimate!!MARITAL STATUS!!Now married, except separated
S2403_C03_016E	No Name	Female!!Estimate!!Professional, scientific, and management, and administrative and waste management services
S2503_C01_032E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more
S1101_C01_001E	No Name	Total!!Estimate!!Total households
S1701_C01_009E	No Name	Total!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White
S2401_C01_011E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations!!Community and social services occupations
S0502_C02_005E	No Name	Foreign born; Entered 2000 or later!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe
S2601B_C02_032E	No Name	Total group quarters population!!Estimate!!MARITAL STATUS!!Population 15 years and over
S2403_C03_015E	No Name	Female!!Estimate!!Finance and insurance, and real estate and rental and leasing!!Real estate and rental and leasing
S2503_C01_035E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent
S2401_C01_010E	No Name	Total!!Estimate!!Management, business, science, and arts occupations!!Education, legal, community service, arts, and media occupations
S0502_C02_006E	No Name	Foreign born; Entered 2000 or later!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia
S2403_C03_014E	No Name	Female!!Estimate!!Finance and insurance, and real estate and rental and leasing!!Finance and insurance
S2601B_C02_035E	No Name	Total group quarters population!!Estimate!!MARITAL STATUS!!Divorced
S2503_C01_034E	No Name	Occupied housing units!!Estimate!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent
S0502_C02_007E	No Name	Foreign born; Entered 2000 or later!!Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa
S2403_C03_013E	No Name	Female!!Estimate!!Finance and insurance, and real estate and rental and leasing
S2601B_C02_034E	No Name	Total group quarters population!!Estimate!!MARITAL STATUS!!Widowed
S1251_C05_011E	No Name	Divorced in the last 12 months!!Female!!Estimate!!PRESENCE OF OWN CHILD UNDER 18 YEARS!!With an own child under 18 years
S0502_C02_048E	No Name	Foreign born; Entered 2000 or later!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate
S1701_C01_004E	No Name	Total!!Estimate!!AGE!!18 to 64 years
S2409_C02_010E	No Name	Male!!Estimate!!PERCENT IMPUTED!!Class of worker
S1251_C05_012E	No Name	Divorced in the last 12 months!!Female!!Estimate!!HOUSING TENURE!!Population 15 years and over in occupied housing units
S0502_C02_049E	No Name	Foreign born; Entered 2000 or later!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)
S1701_C01_005E	No Name	Total!!Estimate!!AGE!!65 years and over
S1701_C01_006E	No Name	Total!!Estimate!!SEX!!Male
S1701_C01_007E	No Name	Total!!Estimate!!SEX!!Female
S1251_C05_010E	No Name	Divorced in the last 12 months!!Female!!Estimate!!PRESENCE OF OWN CHILD UNDER 18 YEARS!!Population in households
S0502_C02_044E	No Name	Foreign born; Entered 2000 or later!!Estimate!!SCHOOL ENROLLMENT!!Elementary school (grades K-8)
S2301_C03_007E	No Name	Employed!!Estimate!!AGE!!65 to 74 years
S0601PR_C04_012E	No Name	Native; born outside Puerto Rico and the U.S.!!Estimate!!SEX!!Female
S0701_C05_038E	No Name	Moved; from abroad!!Estimate!!EDUCATIONAL ATTAINMENT!!Graduate or professional degree
S0502_C02_045E	No Name	Foreign born; Entered 2000 or later!!Estimate!!SCHOOL ENROLLMENT!!High school (grades 9-12)
S1701_C01_001E	No Name	Total!!Estimate!!Population for whom poverty status is determined
S2301_C03_006E	No Name	Employed!!Estimate!!AGE!!55 to 64 years
S0601PR_C04_013E	No Name	Native; born outside Puerto Rico and the U.S.!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race
S0701_C05_039E	No Name	Moved; from abroad!!Estimate!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over
S0601PR_C04_010E	No Name	Native; born outside Puerto Rico and the U.S.!!Estimate!!Median age (years)
S2301_C03_009E	No Name	Employed!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race
S1251_C05_013E	No Name	Divorced in the last 12 months!!Female!!Estimate!!HOUSING TENURE!!Owner-occupied housing units
S0502_C02_046E	No Name	Foreign born; Entered 2000 or later!!Estimate!!SCHOOL ENROLLMENT!!College or graduate school
S1701_C01_002E	No Name	Total!!Estimate!!AGE!!Under 18 years
S0701_C05_036E	No Name	Moved; from abroad!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree
S0601PR_C04_011E	No Name	Native; born outside Puerto Rico and the U.S.!!Estimate!!SEX!!Male
S0502_C02_047E	No Name	Foreign born; Entered 2000 or later!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
S1251_C05_014E	No Name	Divorced in the last 12 months!!Female!!Estimate!!HOUSING TENURE!!Renter-occupied housing units
S1701_C01_003E	No Name	Total!!Estimate!!AGE!!Under 18 years!!Related children under 18 years
S0701_C05_037E	No Name	Moved; from abroad!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree
S2301_C03_008E	No Name	Employed!!Estimate!!AGE!!75 years and over
S0504_C01_082E	No Name	Total!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services
S0506_C03_062E	No Name	Foreign born; Born in Mexico!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces
S0502_C02_040E	No Name	Foreign born; Entered 2000 or later!!Estimate!!MARITAL STATUS!!Divorced or separated
S0701_C05_034E	No Name	Moved; from abroad!!Estimate!!EDUCATIONAL ATTAINMENT!!Less than high school graduate
S0502PR_C01_140E	No Name	Total!!Estimate!!SELECTED CHARACTERISTICS!!Linguistically isolated households
S0504_C01_081E	No Name	Total!!Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing
S0506_C03_061E	No Name	Foreign born; Born in Mexico!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force
S0502_C02_041E	No Name	Foreign born; Entered 2000 or later!!Estimate!!MARITAL STATUS!!Widowed
S0701_C05_035E	No Name	Moved; from abroad!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)
S0502PR_C01_141E	No Name	Total!!Estimate!!Owner-occupied housing units
S0504_C01_080E	No Name	Total!!Estimate!!INDUSTRY!!Information
S0506_C03_060E	No Name	Foreign born; Born in Mexico!!Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed
S0701_C05_032E	No Name	Moved; from abroad!!Estimate!!MARITAL STATUS!!Widowed
S0502_C02_042E	No Name	Foreign born; Entered 2000 or later!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school
S2408_C06_010E	No Name	Median earnings (dollars) for female!!Estimate!!PERCENT IMPUTED!!Class of worker
S0502PR_C01_142E	No Name	Total!!Estimate!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent
S0701_C05_033E	No Name	Moved; from abroad!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over
S0502_C02_043E	No Name	Foreign born; Entered 2000 or later!!Estimate!!SCHOOL ENROLLMENT!!Nursery school, preschool
S0502PR_C01_143E	No Name	Total!!Estimate!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more
S0701_C05_030E	No Name	Moved; from abroad!!Estimate!!MARITAL STATUS!!Now married, except separated
S0504_C01_086E	No Name	Total!!Estimate!!INDUSTRY!!Public administration
S0506_C03_066E	No Name	Foreign born; Born in Mexico!!Estimate!!CLASS OF WORKER!!Government workers
S0601_C04_051E	No Name	Native; born outside U.S.!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above 150 percent of the poverty level
S0502PR_C01_144E	No Name	Total!!Estimate!!Renter-occupied housing units
S0506_C03_065E	No Name	Foreign born; Born in Mexico!!Estimate!!CLASS OF WORKER!!Private wage and salary workers
S0701_C05_031E	No Name	Moved; from abroad!!Estimate!!MARITAL STATUS!!Divorced or separated
S0504_C01_085E	No Name	Total!!Estimate!!INDUSTRY!!Other services (except public administration)
S0601_C04_050E	No Name	Native; born outside U.S.!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!100 to 149 percent of the poverty level
S0502PR_C01_145E	No Name	Total!!Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent
S0506_C03_064E	No Name	Foreign born; Born in Mexico!!Estimate!!Civilian employed population 16 years and over
S0504_C01_084E	No Name	Total!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services
S0502PR_C01_146E	No Name	Total!!Estimate!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more
S0504_C01_083E	No Name	Total!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance
S0506_C03_063E	No Name	Foreign born; Born in Mexico!!Estimate!!EMPLOYMENT STATUS!!Not in labor force
S1702_C04_007E	No Name	Married-couple families!!Percent below poverty level!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is!!One race!!Asian
